Date,Store ID,Product ID,Category,Region,Inventory Level,Units Sold,Units Ordered,Demand Forecast,Price,Discount,Weather Condition,Holiday/Promotion,Competitor Pricing,Seasonal Tag,Supplier Lead Time (days),Product Rating,Return Rate,Stockout Indicator,Store Type,Customer Footfall
2022-01-24,S005,P0013,Electronics,East,261,145,198,131.36,364.22,11,Sunny,1,294.17,Spring,4,1.7,0.192,0,Small,248
2022-03-10,S003,P0006,Toys,North,87,1,49,211.17,24.84,45,Sunny,1,22.33,Summer,8,1.8,0.188,0,Small,686
2022-01-18,S003,P0005,Electronics,East,171,50,86,83.76,149.83,16,Cloudy,0,146.28,Summer,13,4.4,0.145,0,Medium,142
2022-03-04,S003,P0020,Clothing,West,72,28,200,133.13,402.67,23,Rainy,0,460.34,Winter,10,3.4,0.046,0,Small,712
2022-04-25,S001,P0018,Toys,South,79,30,142,281.57,66.49,4,Cloudy,1,67.73,Winter,2,1.3,0.083,0,Large,768
2022-03-15,S004,P0012,Clothing,East,362,302,30,293.33,173.27,4,Rainy,0,191.15,Summer,3,1.1,0.155,0,Large,341
2022-02-27,S005,P0002,Toys,North,491,332,134,95.1,489.04,30,Rainy,0,410.52,Winter,12,1.6,0.059,0,Large,521
2022-03-07,S005,P0015,Electronics,East,118,43,195,87.55,351.89,46,Rainy,0,314.92,Autumn,11,2.0,0.013,0,Small,909
2022-06-19,S003,P0006,Clothing,South,357,354,1,242.75,291.2,22,Rainy,0,298.76,Summer,2,2.9,0.035,0,Small,991
2022-06-27,S004,P0019,Toys,North,241,197,191,86.55,410.91,0,Sunny,1,339.64,Winter,6,2.4,0.001,0,Large,364
2022-02-05,S001,P0007,Clothing,West,465,302,169,239.04,176.15,48,Snowy,0,204.66,Summer,7,2.0,0.054,0,Large,187
2022-04-15,S005,P0002,Clothing,South,346,297,161,267.36,186.54,31,Cloudy,1,206.89,Summer,11,3.6,0.045,0,Medium,494
2022-02-09,S005,P0014,Toys,West,422,315,80,228.74,39.23,35,Cloudy,0,42.42,Winter,11,3.9,0.114,0,Medium,908
2022-03-13,S002,P0001,Electronics,West,213,162,95,243.06,60.76,26,Rainy,1,72.58,Summer,10,4.8,0.168,0,Medium,673
2022-03-31,S001,P0012,Electronics,North,336,324,87,148.53,144.49,37,Cloudy,1,119.05,Autumn,9,2.5,0.005,0,Medium,60
2022-03-14,S003,P0011,Electronics,South,201,23,187,262.88,212.33,38,Sunny,1,236.51,Winter,9,2.3,0.148,0,Large,271
2022-01-08,S002,P0019,Clothing,North,324,194,161,69.27,378.79,33,Rainy,0,363.78,Spring,6,1.9,0.167,0,Medium,617
2022-04-07,S001,P0005,Electronics,East,342,144,48,145.42,182.02,32,Sunny,0,173.46,Spring,8,4.9,0.017,0,Medium,641
2022-01-11,S001,P0013,Clothing,East,324,178,74,217.57,493.03,46,Sunny,0,490.58,Winter,12,2.9,0.011,0,Small,292
2022-02-15,S002,P0014,Toys,North,299,8,68,132.41,380.26,28,Cloudy,1,426.62,Summer,1,4.2,0.066,0,Small,722
2022-03-16,S005,P0003,Toys,East,439,58,122,244.3,77.88,39,Rainy,0,71.47,Winter,1,4.4,0.149,0,Medium,241
2022-02-05,S002,P0017,Electronics,South,244,16,105,180.69,485.7,44,Rainy,0,461.28,Spring,10,1.3,0.027,0,Large,843
2022-05-29,S004,P0013,Groceries,West,165,98,189,165.84,162.62,46,Cloudy,1,187.4,Autumn,14,4.1,0.158,0,Medium,866
2022-06-08,S005,P0004,Toys,East,55,21,164,116.88,62.23,13,Cloudy,0,51.36,Summer,12,4.0,0.158,0,Small,830
2022-01-14,S004,P0019,Groceries,East,273,112,71,198.42,498.85,12,Snowy,1,411.68,Winter,5,4.2,0.164,0,Small,505
2022-06-26,S002,P0007,Toys,North,365,341,185,183.51,92.87,24,Rainy,0,89.96,Winter,6,4.7,0.126,0,Large,281
2022-05-12,S001,P0007,Groceries,West,234,43,58,237.2,287.97,50,Snowy,1,278.37,Summer,4,3.5,0.055,0,Small,299
2022-06-23,S004,P0013,Groceries,North,121,70,2,208.65,172.25,4,Sunny,0,173.45,Summer,14,1.4,0.103,0,Large,278
2022-05-23,S005,P0011,Toys,East,50,27,77,114.06,393.92,2,Cloudy,0,332.43,Winter,2,4.1,0.132,0,Medium,56
2022-05-30,S004,P0019,Toys,North,376,237,164,58.73,437.48,43,Sunny,0,453.19,Spring,8,1.1,0.141,0,Large,973
2022-05-19,S004,P0019,Electronics,South,358,232,76,124.39,31.43,25,Rainy,1,36.83,Winter,13,1.6,0.179,0,Large,129
2022-03-04,S003,P0002,Groceries,South,333,107,173,187.42,449.62,33,Rainy,0,390.48,Summer,3,3.2,0.162,0,Small,108
2022-01-18,S003,P0003,Clothing,East,288,269,34,131.27,361.33,0,Rainy,1,290.74,Winter,6,2.6,0.023,0,Small,922
2022-05-05,S003,P0007,Toys,South,493,384,181,234.26,296.49,46,Sunny,1,237.62,Autumn,7,3.7,0.064,0,Medium,883
2022-01-05,S004,P0017,Toys,East,135,107,85,72.95,51.56,42,Rainy,1,43.1,Summer,9,3.2,0.194,0,Small,663
2022-04-03,S001,P0018,Groceries,East,228,189,56,259.66,321.87,1,Sunny,1,311.71,Spring,7,2.0,0.061,0,Small,942
2022-06-27,S003,P0002,Electronics,North,251,55,37,58.84,192.57,17,Snowy,1,163.09,Autumn,8,1.4,0.007,0,Medium,659
2022-06-05,S002,P0002,Toys,East,476,274,15,228.5,278.82,15,Sunny,1,315.85,Spring,11,3.8,0.121,0,Large,971
2022-04-16,S005,P0002,Electronics,East,57,28,89,200.38,105.92,5,Rainy,0,125.64,Summer,8,2.7,0.079,0,Large,439
2022-04-28,S005,P0015,Toys,North,248,122,3,179.31,355.31,16,Cloudy,0,321.61,Winter,5,4.6,0.042,0,Small,455
2022-06-18,S001,P0003,Groceries,East,155,24,143,285.76,371.89,5,Sunny,0,331.14,Summer,2,1.7,0.092,0,Medium,207
2022-05-08,S004,P0018,Electronics,North,213,187,156,178.41,381.53,18,Sunny,1,383.55,Summer,6,1.2,0.161,0,Medium,971
2022-04-17,S002,P0017,Electronics,West,292,219,108,254.61,294.52,17,Sunny,0,292.78,Spring,2,1.3,0.083,0,Medium,191
2022-04-15,S003,P0011,Clothing,West,54,4,34,160.49,268.15,46,Sunny,0,317.43,Spring,10,2.2,0.194,0,Medium,613
2022-02-26,S002,P0018,Electronics,South,155,101,97,272.36,98.11,14,Sunny,1,90.14,Spring,4,4.3,0.189,0,Large,491
2022-02-01,S005,P0020,Electronics,West,101,48,41,157.3,415.49,33,Rainy,1,434.18,Summer,12,1.1,0.118,0,Small,405
2022-05-01,S003,P0001,Groceries,West,245,54,162,270.72,28.86,27,Cloudy,0,30.03,Winter,1,2.2,0.061,0,Large,352
2022-04-06,S001,P0007,Groceries,South,441,421,199,257.71,465.0,31,Rainy,1,409.07,Autumn,13,4.1,0.023,0,Medium,766
2022-01-19,S005,P0011,Toys,East,198,125,98,272.56,70.31,33,Snowy,1,57.18,Spring,11,3.5,0.056,0,Small,455
2022-03-22,S005,P0006,Toys,East,148,90,42,93.76,245.42,43,Sunny,0,254.93,Winter,14,3.1,0.192,0,Large,425
2022-06-12,S005,P0018,Clothing,East,113,33,17,59.54,282.68,13,Cloudy,0,298.93,Autumn,5,2.9,0.103,0,Large,99
2022-03-15,S002,P0014,Toys,East,364,23,74,216.44,56.34,8,Rainy,1,65.05,Winter,10,4.2,0.033,0,Small,610
2022-06-25,S005,P0019,Clothing,North,427,225,130,268.97,263.12,50,Snowy,1,233.99,Autumn,8,4.2,0.012,0,Small,306
2022-06-22,S004,P0010,Electronics,East,199,157,89,265.32,281.41,39,Cloudy,1,323.41,Spring,4,4.6,0.056,0,Small,556
2022-04-18,S005,P0009,Toys,West,286,132,59,294.01,497.35,0,Sunny,1,535.86,Autumn,3,4.0,0.199,0,Small,620
2022-06-14,S004,P0005,Groceries,East,351,261,161,98.63,61.02,27,Cloudy,1,62.83,Summer,10,3.2,0.167,0,Large,176
2022-02-23,S004,P0014,Groceries,East,385,169,65,259.04,242.24,27,Cloudy,1,208.26,Spring,7,4.6,0.026,0,Small,114
2022-05-03,S002,P0009,Groceries,West,272,71,42,226.01,379.13,15,Sunny,1,332.86,Winter,7,1.9,0.064,0,Small,560
2022-02-11,S003,P0005,Groceries,South,465,18,5,278.44,151.54,47,Sunny,0,178.78,Autumn,6,4.0,0.153,0,Large,371
2022-06-02,S001,P0010,Toys,North,99,53,139,78.17,409.96,48,Sunny,1,430.6,Summer,8,4.7,0.168,0,Medium,946
2022-05-30,S003,P0015,Groceries,East,443,321,155,232.2,36.23,38,Rainy,0,31.04,Winter,12,2.6,0.074,0,Large,171
2022-05-12,S004,P0018,Electronics,South,311,251,64,157.27,367.64,31,Rainy,0,324.62,Autumn,5,2.9,0.114,0,Small,875
2022-05-12,S005,P0012,Electronics,East,424,68,174,250.57,439.71,37,Cloudy,1,468.62,Spring,14,2.5,0.061,0,Small,182
2022-06-23,S002,P0018,Toys,East,278,203,1,110.1,452.89,37,Sunny,0,487.84,Summer,8,4.5,0.155,0,Medium,921
2022-05-15,S004,P0003,Electronics,West,182,162,131,298.92,12.07,40,Rainy,1,10.47,Spring,4,2.1,0.041,0,Large,164
2022-02-15,S003,P0003,Groceries,South,389,345,58,125.58,117.86,26,Sunny,1,107.26,Spring,1,1.6,0.102,0,Small,168
2022-02-20,S001,P0013,Groceries,South,472,375,174,153.82,154.62,48,Sunny,1,178.01,Winter,12,2.0,0.106,0,Large,681
2022-04-11,S001,P0002,Toys,West,81,36,114,145.96,350.25,38,Rainy,0,324.97,Autumn,3,3.2,0.023,0,Small,911
2022-02-11,S004,P0012,Electronics,South,457,329,196,82.33,307.09,23,Rainy,1,270.7,Spring,5,2.6,0.126,0,Medium,982
2022-04-17,S004,P0010,Groceries,South,180,54,80,259.16,424.24,28,Sunny,0,389.05,Spring,3,4.1,0.106,0,Large,519
2022-03-26,S005,P0014,Groceries,South,403,357,112,61.68,215.64,21,Sunny,1,236.14,Autumn,13,3.0,0.026,0,Small,446
2022-02-06,S002,P0015,Toys,North,82,78,115,145.13,82.41,14,Sunny,1,97.74,Summer,9,3.3,0.185,0,Large,201
2022-05-30,S003,P0005,Toys,South,183,105,97,196.12,105.24,21,Cloudy,1,110.16,Winter,2,3.5,0.009,0,Small,495
2022-03-07,S003,P0018,Clothing,South,206,35,33,105.02,175.65,24,Cloudy,1,184.38,Summer,5,1.4,0.032,0,Small,807
2022-06-21,S003,P0018,Groceries,North,283,174,189,188.08,210.09,25,Cloudy,1,226.54,Autumn,10,3.0,0.173,0,Medium,56
2022-03-21,S005,P0006,Clothing,West,202,178,146,274.93,268.58,20,Cloudy,0,216.27,Winter,4,4.1,0.061,0,Large,69
2022-04-26,S004,P0012,Groceries,East,289,80,190,50.76,417.19,14,Rainy,0,400.98,Autumn,13,2.8,0.03,0,Large,472
2022-01-26,S002,P0020,Clothing,West,212,133,142,174.55,202.19,16,Rainy,1,204.85,Spring,9,3.6,0.078,0,Medium,259
2022-01-24,S002,P0016,Groceries,North,346,26,28,294.34,196.91,47,Cloudy,0,231.36,Spring,10,1.3,0.057,0,Large,232
2022-06-29,S002,P0011,Electronics,South,230,58,198,209.75,494.82,49,Snowy,1,521.51,Winter,8,1.9,0.068,0,Large,973
2022-05-09,S001,P0016,Toys,North,479,62,73,169.71,341.88,18,Cloudy,1,380.24,Autumn,8,2.3,0.021,0,Small,629
2022-04-18,S005,P0020,Electronics,West,178,74,91,70.93,302.82,11,Snowy,0,342.94,Autumn,9,2.2,0.197,0,Small,829
2022-06-21,S002,P0007,Electronics,West,493,170,113,129.53,38.78,39,Sunny,1,42.35,Winter,2,4.3,0.08,0,Medium,847
2022-01-15,S003,P0004,Toys,East,78,51,142,201.25,245.63,7,Snowy,0,256.55,Spring,2,4.4,0.127,0,Medium,689
2022-01-17,S005,P0020,Clothing,West,357,240,33,245.1,93.68,5,Sunny,0,76.49,Summer,14,2.0,0.012,0,Medium,581
2022-04-22,S004,P0016,Toys,North,409,44,122,178.04,33.17,24,Rainy,1,38.48,Spring,12,4.2,0.143,0,Medium,441
2022-02-02,S004,P0002,Toys,South,340,158,88,221.85,227.94,19,Rainy,1,209.9,Spring,2,4.5,0.174,0,Large,335
2022-06-03,S004,P0016,Electronics,East,87,44,12,101.37,14.91,20,Sunny,0,12.92,Spring,11,4.4,0.017,0,Small,442
2022-03-07,S002,P0011,Electronics,West,178,52,119,69.66,353.3,16,Cloudy,0,299.34,Autumn,3,1.7,0.056,0,Large,774
2022-05-19,S005,P0015,Groceries,North,306,73,33,163.86,235.83,48,Cloudy,0,235.77,Winter,2,1.8,0.076,0,Small,824
2022-01-29,S002,P0006,Electronics,South,280,179,108,299.18,190.88,42,Cloudy,0,194.24,Winter,7,2.2,0.142,0,Large,387
2022-01-24,S001,P0003,Toys,West,283,7,62,83.49,107.1,30,Snowy,1,121.95,Summer,6,1.7,0.155,0,Small,676
2022-01-27,S001,P0015,Electronics,East,374,173,110,157.43,145.15,44,Cloudy,1,157.21,Summer,10,4.8,0.114,0,Medium,524
2022-02-15,S004,P0009,Groceries,West,475,97,137,202.42,286.09,18,Snowy,1,243.46,Spring,6,1.5,0.092,0,Medium,78
2022-04-26,S005,P0014,Electronics,West,314,155,33,245.55,76.93,5,Cloudy,1,83.2,Autumn,12,3.4,0.065,0,Small,872
2022-03-19,S001,P0012,Groceries,East,320,233,66,165.29,447.84,17,Rainy,0,518.84,Autumn,4,4.2,0.162,0,Medium,723
2022-05-16,S004,P0015,Groceries,South,317,314,177,201.36,425.37,48,Cloudy,1,476.42,Autumn,2,1.2,0.044,0,Small,746
2022-06-08,S001,P0006,Groceries,South,382,242,98,225.38,382.42,5,Cloudy,1,408.86,Spring,5,1.4,0.186,0,Medium,580
2022-04-18,S004,P0001,Groceries,North,143,140,106,212.85,367.21,40,Rainy,0,328.7,Winter,3,3.3,0.085,0,Medium,264
2022-03-26,S004,P0016,Toys,North,191,56,191,274.19,368.18,44,Cloudy,0,345.63,Summer,2,4.8,0.125,0,Large,755
2022-01-13,S004,P0012,Clothing,West,318,81,76,272.46,166.03,37,Rainy,1,140.24,Winter,1,2.2,0.165,0,Small,774
2022-03-17,S003,P0020,Toys,East,401,83,66,141.65,482.72,13,Rainy,1,526.04,Summer,9,3.6,0.182,0,Large,334
2022-04-23,S002,P0004,Electronics,South,82,18,164,272.49,204.31,21,Cloudy,1,181.67,Autumn,1,2.2,0.022,0,Large,764
2022-01-02,S002,P0012,Toys,East,448,173,174,77.85,33.78,39,Snowy,0,37.96,Winter,12,1.6,0.142,0,Medium,976
2022-01-18,S005,P0002,Toys,West,475,330,56,216.87,390.82,16,Rainy,0,417.41,Autumn,5,2.8,0.065,0,Medium,906
2022-04-30,S001,P0020,Electronics,East,127,29,36,101.54,476.39,46,Snowy,0,445.04,Summer,7,4.5,0.155,0,Medium,362
2022-06-19,S003,P0004,Clothing,South,209,43,142,267.47,263.0,32,Snowy,1,269.94,Winter,9,4.7,0.02,0,Medium,994
2022-02-14,S001,P0003,Clothing,South,441,201,134,139.27,166.36,44,Snowy,1,173.3,Autumn,14,3.8,0.187,0,Small,481
2022-01-11,S001,P0005,Toys,West,179,126,175,81.14,353.62,39,Sunny,1,332.66,Summer,7,2.6,0.143,0,Small,95
2022-02-12,S001,P0012,Toys,West,397,389,166,201.57,456.65,0,Sunny,0,451.11,Winter,8,3.5,0.148,0,Small,170
2022-01-10,S003,P0015,Electronics,West,53,38,157,109.03,239.72,25,Snowy,1,208.8,Summer,12,1.2,0.16,0,Small,574
2022-05-09,S002,P0019,Groceries,East,458,359,141,289.37,189.63,47,Sunny,1,164.27,Summer,5,2.5,0.091,0,Medium,451
2022-05-09,S002,P0018,Electronics,East,90,19,132,192.43,138.84,43,Snowy,0,120.67,Autumn,12,2.1,0.067,0,Small,197
2022-01-21,S002,P0002,Toys,West,90,39,36,171.78,474.25,32,Snowy,0,414.18,Spring,7,3.0,0.148,0,Medium,653
2022-05-22,S005,P0009,Groceries,East,161,141,10,91.96,100.63,21,Cloudy,0,119.82,Summer,8,1.7,0.097,0,Medium,207
2022-06-01,S002,P0018,Clothing,South,328,66,54,131.55,370.36,17,Cloudy,0,413.76,Spring,11,4.4,0.142,0,Large,91
2022-05-28,S002,P0010,Toys,North,487,321,179,147.87,274.83,40,Cloudy,0,230.56,Spring,14,1.8,0.175,0,Large,476
2022-04-05,S002,P0008,Electronics,South,285,14,96,93.74,407.52,39,Snowy,1,467.33,Summer,8,1.4,0.141,0,Small,340
2022-06-20,S002,P0012,Toys,North,435,155,187,104.03,270.6,15,Cloudy,1,250.49,Summer,7,4.0,0.129,0,Medium,684
2022-02-23,S005,P0015,Clothing,West,145,83,181,173.9,375.43,26,Cloudy,0,328.4,Spring,5,3.3,0.013,0,Large,555
2022-05-08,S005,P0001,Groceries,North,409,353,4,145.79,239.88,48,Sunny,0,277.49,Spring,4,3.0,0.12,0,Small,468
2022-04-15,S001,P0013,Electronics,East,54,30,179,171.37,108.36,26,Rainy,1,124.01,Summer,2,2.7,0.124,0,Medium,628
2022-02-26,S003,P0004,Electronics,South,204,72,51,103.57,272.57,13,Sunny,1,296.95,Spring,8,2.1,0.058,0,Medium,686
2022-05-04,S002,P0009,Groceries,North,151,41,192,156.3,319.79,18,Sunny,1,358.95,Summer,6,1.1,0.073,0,Medium,402
2022-06-25,S001,P0006,Toys,North,96,93,78,278.6,426.35,43,Cloudy,1,381.58,Spring,7,4.4,0.082,0,Small,454
2022-02-15,S002,P0010,Toys,South,76,17,92,91.53,13.46,36,Snowy,0,11.77,Spring,13,4.5,0.166,0,Small,983
2022-01-28,S004,P0013,Groceries,North,170,162,92,99.3,370.37,28,Rainy,0,400.54,Summer,13,1.4,0.02,0,Medium,924
2022-02-03,S004,P0014,Electronics,West,52,34,15,198.04,496.3,43,Cloudy,1,572.56,Summer,1,4.8,0.189,0,Large,773
2022-06-28,S004,P0010,Electronics,West,130,46,156,121.93,244.89,45,Snowy,0,266.99,Winter,6,4.9,0.196,0,Medium,354
2022-04-24,S003,P0017,Groceries,South,206,3,55,238.72,152.24,27,Sunny,1,168.59,Summer,5,4.0,0.162,0,Small,490
2022-02-16,S002,P0011,Toys,South,393,45,161,96.67,299.69,6,Cloudy,1,296.8,Spring,11,2.0,0.131,0,Medium,491
2022-01-03,S004,P0009,Groceries,South,258,255,179,86.21,345.61,17,Rainy,1,379.25,Winter,9,3.6,0.177,0,Medium,172
2022-05-03,S002,P0005,Clothing,West,410,40,133,88.59,46.18,37,Rainy,0,49.93,Summer,14,2.0,0.129,0,Medium,977
2022-02-28,S001,P0019,Electronics,North,174,110,141,225.35,396.03,32,Rainy,1,445.41,Winter,2,2.0,0.126,0,Medium,905
2022-06-28,S005,P0014,Groceries,East,296,30,3,233.17,272.95,19,Rainy,1,319.29,Spring,14,3.9,0.152,0,Medium,796
2022-05-04,S001,P0003,Electronics,North,287,259,186,162.5,38.79,13,Sunny,0,43.38,Summer,10,1.1,0.012,0,Large,68
2022-03-16,S001,P0020,Clothing,South,239,209,60,169.13,150.11,48,Snowy,1,165.75,Autumn,8,3.0,0.099,0,Medium,521
2022-02-08,S005,P0014,Clothing,South,436,250,176,94.95,392.92,39,Rainy,1,466.87,Summer,9,2.8,0.188,0,Large,584
2022-04-03,S003,P0018,Groceries,West,337,148,111,257.49,352.52,35,Sunny,0,310.58,Summer,7,1.6,0.04,0,Small,130
2022-02-07,S002,P0005,Toys,West,352,150,56,164.57,115.71,50,Snowy,0,113.45,Summer,7,2.3,0.049,0,Medium,667
2022-05-14,S004,P0015,Toys,North,164,66,150,271.1,83.92,30,Sunny,0,94.28,Spring,5,3.9,0.092,0,Large,483
2022-05-28,S004,P0018,Electronics,East,486,450,200,259.77,379.89,45,Cloudy,1,433.16,Spring,11,4.8,0.103,0,Small,652
2022-03-01,S005,P0014,Electronics,South,224,92,192,65.03,393.78,15,Snowy,1,417.56,Spring,5,3.7,0.198,0,Large,499
2022-02-12,S001,P0017,Clothing,South,429,91,13,185.41,154.16,50,Sunny,1,152.79,Autumn,13,1.8,0.152,0,Large,904
2022-06-19,S004,P0017,Electronics,North,188,15,176,121.82,495.9,4,Cloudy,1,480.31,Winter,13,4.8,0.038,0,Medium,767
2022-01-20,S002,P0012,Groceries,West,461,348,148,133.66,115.83,13,Rainy,0,98.19,Autumn,10,1.0,0.176,0,Small,602
2022-01-30,S002,P0009,Groceries,South,438,380,60,52.02,48.01,21,Sunny,1,43.09,Spring,7,1.7,0.056,0,Large,833
2022-02-12,S002,P0019,Toys,West,471,199,108,179.53,485.2,45,Cloudy,1,439.73,Autumn,5,1.0,0.012,0,Small,505
2022-04-25,S004,P0013,Toys,West,133,96,56,171.17,475.24,50,Cloudy,0,523.17,Summer,14,2.8,0.16,0,Small,279
2022-01-17,S003,P0005,Electronics,West,463,401,106,229.49,484.03,23,Rainy,0,458.92,Autumn,5,2.0,0.176,0,Medium,894
2022-03-26,S001,P0013,Clothing,North,82,59,33,299.49,61.26,43,Cloudy,1,62.51,Spring,11,4.0,0.04,0,Medium,262
2022-03-08,S004,P0003,Toys,North,268,209,127,292.02,459.18,1,Rainy,1,496.67,Winter,4,3.2,0.048,0,Large,60
2022-05-23,S003,P0003,Groceries,North,228,221,70,77.03,43.98,24,Rainy,1,44.55,Autumn,3,4.2,0.13,0,Small,888
2022-05-13,S005,P0010,Electronics,East,304,268,99,107.17,401.96,12,Rainy,1,480.32,Autumn,4,1.9,0.171,0,Small,983
2022-01-12,S003,P0008,Toys,West,105,19,20,172.08,21.89,29,Rainy,1,24.73,Spring,12,3.1,0.04,0,Small,653
2022-04-21,S002,P0002,Electronics,West,297,71,147,207.78,124.05,40,Sunny,1,108.85,Autumn,10,2.5,0.127,0,Medium,533
2022-04-23,S002,P0005,Clothing,East,225,199,69,182.38,329.47,16,Rainy,1,384.24,Autumn,14,2.3,0.095,0,Medium,292
2022-05-09,S004,P0011,Toys,North,288,234,154,199.42,384.38,5,Sunny,1,371.47,Winter,11,2.2,0.161,0,Small,50
2022-06-01,S001,P0020,Toys,West,81,37,88,207.29,89.1,24,Sunny,0,87.88,Summer,7,2.9,0.198,0,Large,78
2022-04-17,S003,P0010,Electronics,East,281,13,88,145.23,315.02,36,Rainy,1,347.29,Winter,6,3.0,0.173,0,Medium,923
2022-04-02,S001,P0006,Toys,South,195,169,50,136.59,108.2,3,Rainy,1,97.39,Summer,4,2.0,0.056,0,Small,940
2022-04-18,S003,P0017,Toys,West,234,139,91,273.58,374.25,45,Snowy,1,439.26,Spring,4,2.1,0.13,0,Small,377
2022-01-02,S004,P0006,Electronics,West,149,101,123,143.18,312.23,43,Sunny,1,361.88,Autumn,3,1.8,0.108,0,Large,563
2022-01-16,S003,P0009,Groceries,North,302,3,11,66.54,37.17,2,Sunny,1,36.44,Autumn,1,2.7,0.194,0,Medium,249
2022-02-11,S004,P0019,Toys,East,244,158,58,175.79,223.78,2,Snowy,1,189.56,Summer,14,3.7,0.01,0,Large,371
2022-05-12,S005,P0013,Electronics,North,353,62,40,138.36,483.2,19,Snowy,0,450.25,Winter,6,3.2,0.141,0,Small,112
2022-06-05,S003,P0009,Electronics,North,290,258,22,193.76,381.77,22,Rainy,1,356.81,Summer,3,2.4,0.057,0,Medium,808
2022-06-21,S001,P0009,Electronics,West,237,195,101,276.47,360.4,13,Sunny,0,423.47,Spring,12,2.6,0.144,0,Large,375
2022-05-19,S002,P0008,Toys,East,448,34,97,256.08,12.63,4,Snowy,1,12.67,Winter,4,2.7,0.146,0,Small,205
2022-05-25,S003,P0013,Toys,North,231,176,124,230.4,467.08,45,Sunny,0,431.05,Winter,6,4.9,0.019,0,Medium,877
2022-02-11,S004,P0014,Electronics,West,341,192,145,179.92,247.3,7,Cloudy,0,252.53,Autumn,1,2.3,0.193,0,Small,221
2022-03-17,S005,P0010,Clothing,East,97,45,17,137.46,110.29,34,Snowy,1,117.83,Spring,6,1.2,0.034,0,Large,956
2022-03-13,S004,P0001,Toys,South,95,17,49,291.95,141.48,33,Snowy,0,137.86,Winter,12,4.0,0.157,0,Small,538
2022-01-09,S002,P0009,Groceries,North,77,76,139,88.9,491.27,18,Snowy,1,580.52,Autumn,12,2.2,0.169,0,Medium,585
2022-01-16,S003,P0001,Toys,East,216,129,55,281.17,32.44,4,Snowy,0,37.43,Winter,5,3.5,0.036,0,Small,437
2022-06-16,S001,P0006,Groceries,North,216,134,127,196.92,412.57,46,Sunny,0,379.43,Spring,11,2.2,0.045,0,Small,840
2022-06-19,S004,P0020,Electronics,East,341,231,118,141.74,252.14,31,Sunny,1,204.66,Summer,13,4.8,0.081,0,Large,193
2022-04-26,S003,P0020,Clothing,West,54,17,155,53.78,31.36,14,Rainy,0,26.9,Winter,5,4.7,0.131,0,Small,679
2022-01-04,S003,P0020,Toys,East,470,259,185,287.61,37.85,32,Rainy,1,35.21,Autumn,13,4.8,0.063,0,Large,652
2022-03-11,S005,P0009,Groceries,South,173,35,84,59.87,163.26,45,Cloudy,0,132.33,Spring,7,1.6,0.055,0,Medium,679
2022-02-15,S004,P0009,Groceries,South,136,118,182,240.24,179.71,46,Rainy,0,214.0,Winter,2,4.4,0.188,0,Medium,204
2022-02-02,S004,P0001,Clothing,West,370,261,57,150.11,62.47,35,Snowy,0,54.84,Autumn,9,4.2,0.048,0,Medium,996
2022-04-16,S002,P0004,Electronics,North,275,219,7,153.95,231.88,21,Rainy,1,238.81,Spring,7,4.6,0.117,0,Large,470
2022-03-24,S002,P0012,Toys,South,289,289,193,83.29,299.95,3,Rainy,1,265.45,Summer,11,2.5,0.048,0,Small,535
2022-06-22,S005,P0001,Groceries,South,493,291,24,225.06,246.77,16,Sunny,1,204.7,Autumn,11,1.2,0.038,0,Large,394
2022-01-06,S005,P0003,Groceries,East,449,174,132,266.39,474.47,29,Sunny,0,542.95,Summer,8,2.2,0.016,0,Large,684
2022-06-23,S003,P0004,Groceries,East,215,181,112,56.13,341.86,45,Rainy,0,373.15,Winter,2,1.7,0.187,0,Large,340
2022-02-25,S001,P0017,Electronics,North,317,109,97,142.96,319.51,19,Snowy,0,371.75,Autumn,4,1.7,0.135,0,Small,153
2022-05-10,S003,P0005,Toys,South,344,53,25,148.16,224.55,24,Snowy,1,235.91,Winter,12,1.6,0.105,0,Small,874
2022-03-30,S001,P0009,Groceries,South,196,59,154,97.65,488.55,29,Sunny,1,494.03,Autumn,8,2.1,0.088,0,Medium,941
2022-05-15,S004,P0016,Electronics,South,297,296,133,200.32,347.23,38,Rainy,0,374.52,Spring,13,2.9,0.092,0,Small,517
2022-02-17,S003,P0015,Electronics,North,65,38,13,195.23,146.5,5,Sunny,1,156.27,Winter,11,1.5,0.185,0,Large,901
2022-02-13,S004,P0001,Electronics,West,446,90,81,87.85,75.77,0,Cloudy,0,69.5,Summer,11,1.2,0.166,0,Medium,63
2022-04-14,S005,P0013,Toys,North,441,200,165,121.81,497.23,0,Snowy,0,476.17,Summer,8,4.9,0.095,0,Medium,903
2022-02-03,S003,P0003,Toys,West,211,179,26,60.44,50.04,6,Sunny,1,46.0,Autumn,11,3.8,0.151,0,Small,577
2022-06-29,S004,P0008,Toys,South,241,142,158,224.52,230.07,46,Cloudy,0,225.36,Spring,9,2.2,0.009,0,Medium,509
2022-06-24,S002,P0016,Electronics,East,105,66,143,262.72,53.36,43,Snowy,1,51.39,Summer,12,1.4,0.178,0,Large,260
2022-05-26,S001,P0020,Toys,South,53,48,150,226.15,261.0,42,Cloudy,0,265.2,Spring,12,1.2,0.015,0,Small,909
2022-05-28,S002,P0005,Groceries,East,422,59,196,287.95,78.22,18,Rainy,1,77.53,Winter,9,3.6,0.072,0,Medium,548
