Date,Store ID,Product ID,Category,Region,Inventory Level,Units Sold,Units Ordered,Demand Forecast,Price,Discount,Weather Condition,Holiday/Promotion,Competitor Pricing,Seasonal Tag,Supplier Lead Time (days),Product Rating,Return Rate,Stockout Indicator,Store Type,Customer Footfall
09-06-2022,S003,Fruit Jelly Cup,Clothing,East,84,78,25,101.04,331.67,22,Cloudy,0,317.61,Spring,13,4.9,0.183,0,Small,774
24-01-2022,S003,Pineapple Ice Cream,Groceries,North,369,331,190,272.62,402.28,37,Sunny,1,325.83,Spring,8,4.2,0.062,0,Medium,175
11-03-2022,S003,KitKat Bar,Groceries,South,320,23,98,223.07,36.53,48,Snowy,0,30.88,Winter,10,3,0.166,0,Small,58
04-04-2022,S002,Chocolate Donut,Clothing,West,247,160,12,261.51,217.54,21,Cloudy,0,206.9,Spring,1,2,0.139,0,Large,518
10-06-2022,S005,Choco Lava Cake,Groceries,South,159,72,106,69.7,80.75,23,Rainy,0,64.82,Winter,14,3.5,0.019,0,Medium,147
07-05-2022,S002,Chocolate Donut,Clothing,East,394,394,92,126.97,375.11,6,Snowy,0,392.64,Summer,10,1.1,0.192,0,Large,862
08-01-2022,S001,Butter Scotch Cup,Clothing,South,357,191,132,252.89,481.32,44,Rainy,1,577.32,Summer,14,4.1,0.131,0,Medium,484
11-04-2022,S005,Lays Chips,Toys,North,104,96,129,159.9,478.61,11,Snowy,1,521.15,Summer,13,2.9,0.136,0,Large,600
04-05-2022,S005,Oreo Biscuit,Electronics,West,355,309,69,246.15,472.26,35,Sunny,0,469.44,Summer,6,1.8,0.047,0,Small,759
01-02-2022,S001,Strawberry Sundae,Groceries,East,312,202,97,86.21,370.35,27,Rainy,0,400.86,Summer,13,2.3,0.045,0,Medium,658
07-05-2022,S005,Dairy Milk Chocolate,Groceries,North,385,202,149,180.84,498.35,18,Snowy,1,529.49,Winter,8,3.5,0.179,0,Medium,604
12-04-2022,S005,Cheese Crackers,Groceries,North,377,244,79,172.77,255.01,36,Cloudy,1,241.94,Winter,14,3,0.152,0,Large,187
20-02-2022,S001,Choco Lava Cake,Clothing,South,345,53,64,197.16,154.46,6,Sunny,0,133.11,Spring,10,3,0.134,0,Medium,609
18-03-2022,S003,Caramel Popcorn,Clothing,South,384,236,70,184.47,248.68,42,Snowy,1,288.85,Winter,6,3.6,0.029,0,Medium,482
20-06-2022,S005,KitKat Bar,Clothing,West,478,301,186,117.02,228.58,32,Rainy,1,267.27,Winter,13,2.8,0.178,0,Medium,240
03-04-2022,S002,Mango Ice Cream,Groceries,East,149,110,83,91.04,138.8,0,Cloudy,1,114.72,Spring,6,2.5,0.098,0,Small,955
17-02-2022,S001,Mango Ice Cream,Electronics,South,436,279,57,73.82,45.77,28,Sunny,0,40.55,Summer,14,3,0.101,0,Medium,731
29-01-2022,S004,Lays Chips,Electronics,North,438,410,54,56.83,134.57,7,Sunny,0,113.92,Spring,5,4.7,0.171,0,Large,647
26-04-2022,S003,Mint Choco Stick,Electronics,North,457,181,38,136.69,110.77,28,Rainy,1,131.89,Winter,4,1.5,0.012,0,Large,162
16-02-2022,S004,Fruit Jelly Cup,Toys,West,490,223,142,232.44,191.81,11,Rainy,0,171.94,Summer,7,1.2,0.005,0,Medium,619
30-04-2022,S002,Blueberry Muffin,Clothing,South,383,358,2,232.07,286.54,33,Sunny,1,254.14,Spring,2,2.8,0.09,0,Medium,384
05-05-2022,S002,Vanilla Cone,Clothing,South,347,257,19,112.9,76.21,19,Snowy,0,80.71,Winter,8,2.5,0.111,0,Medium,789
29-01-2022,S002,Strawberry Sundae,Electronics,North,430,337,127,147.93,80.66,45,Rainy,0,84.34,Summer,13,4.9,0.161,0,Medium,847
16-05-2022,S004,Cheese Crackers,Groceries,West,91,60,102,230.97,147.56,7,Snowy,0,127.74,Spring,1,5,0.155,0,Medium,672
29-06-2022,S003,Butter Scotch Cup,Groceries,South,290,238,172,158.95,89.97,6,Snowy,1,97.32,Winter,11,2.9,0.039,0,Small,75
05-06-2022,S005,Lays Chips,Groceries,North,460,425,115,278.59,33.27,29,Sunny,0,27.87,Spring,10,2.5,0.001,0,Large,364
21-06-2022,S002,Fruit Jelly Cup,Clothing,South,248,26,128,210.29,73.98,47,Sunny,1,68.24,Summer,13,2.5,0.057,0,Medium,539
23-04-2022,S004,Strawberry Sundae,Toys,East,442,234,135,88.26,477.95,10,Snowy,0,399.15,Winter,5,3,0.021,0,Medium,935
22-02-2022,S001,Fruit Jelly Cup,Electronics,South,95,3,0,91.1,226.49,13,Rainy,1,233.64,Summer,11,2,0.06,0,Large,612
07-05-2022,S003,Chocolate IceCream,Toys,West,354,343,190,222.61,243.08,12,Cloudy,0,249.37,Summer,3,1.9,0.029,0,Medium,988
17-04-2022,S001,Strawberry Sundae,Clothing,West,379,14,131,174.94,327.63,8,Cloudy,0,370.63,Spring,5,1.3,0.105,0,Large,846
12-01-2022,S004,Coffee Crunch Bar,Toys,South,437,425,109,269.12,343.57,6,Snowy,1,334.15,Winter,3,1.8,0.143,0,Large,194
19-03-2022,S004,Lays Chips,Toys,South,268,174,149,110.31,108.42,9,Sunny,0,114.12,Autumn,7,2.4,0.073,0,Medium,437
03-01-2022,S001,Cheese Crackers,Clothing,South,181,108,91,102.29,231.01,4,Sunny,0,194.52,Autumn,4,2.6,0.178,0,Small,797
17-04-2022,S003,Butter Scotch Cup,Groceries,South,418,71,128,200.94,322.8,31,Sunny,0,331.58,Winter,11,1.3,0.04,0,Medium,261
24-06-2022,S001,Coffee Crunch Bar,Electronics,East,328,18,168,232.85,346.82,49,Snowy,1,311.42,Summer,14,1.9,0.046,0,Small,159
20-05-2022,S003,Dark Fantasy Cookie,Groceries,South,459,299,187,293.28,497.07,42,Cloudy,1,425.12,Autumn,7,1.1,0.161,0,Large,651
24-06-2022,S001,Dark Fantasy Cookie,Toys,West,61,38,169,162.61,347.97,1,Rainy,1,289.04,Winter,3,1.2,0.159,0,Medium,277
10-03-2022,S005,Caramel Popcorn,Toys,North,142,1,106,232.26,360.81,0,Cloudy,0,337.42,Spring,8,1,0.009,0,Large,53
17-04-2022,S003,Cheese Crackers,Electronics,North,289,172,44,186.15,352.13,25,Cloudy,1,323.69,Spring,5,3.3,0.13,0,Medium,428
31-05-2022,S001,Cheese Crackers,Toys,East,149,40,188,192.43,114.42,7,Rainy,0,96.23,Spring,2,1.4,0.141,0,Small,96
12-05-2022,S001,Strawberry Sundae,Toys,South,268,185,188,155.48,135.62,16,Cloudy,0,134.43,Spring,12,1.9,0.146,0,Medium,577
18-06-2022,S005,Oreo Biscuit,Toys,East,380,240,107,244.48,177.76,28,Sunny,1,150.02,Autumn,10,3.3,0.098,0,Large,322
17-03-2022,S004,Strawberry Sundae,Groceries,North,319,151,76,144.65,174.65,8,Cloudy,0,203.14,Summer,8,4.4,0.09,0,Large,394
22-03-2022,S005,Butter Scotch Cup,Toys,North,285,197,141,206.35,460.77,42,Sunny,0,387.15,Spring,9,2.4,0.146,0,Small,247
22-05-2022,S003,Dairy Milk Chocolate,Toys,East,260,103,104,238.59,191.2,30,Rainy,1,217.55,Autumn,4,1.1,0.193,0,Small,478
16-02-2022,S001,Pineapple Ice Cream,Groceries,North,233,146,27,54.68,177.83,31,Cloudy,0,176.01,Spring,6,2.1,0.062,0,Medium,305
19-05-2022,S004,Choco Lava Cake,Electronics,North,290,149,30,163.44,240.14,12,Cloudy,1,224.34,Summer,3,2.9,0.155,0,Small,491
01-03-2022,S005,Dark Fantasy Cookie,Toys,West,119,68,109,96.63,182.76,49,Rainy,0,211.89,Spring,9,4.5,0.085,0,Medium,441
24-01-2022,S005,Choco Lava Cake,Electronics,East,261,145,198,131.36,364.22,11,Sunny,1,294.17,Spring,4,1.7,0.192,0,Small,248
10-03-2022,S003,Mango Ice Cream,Toys,North,87,1,49,211.17,24.84,45,Sunny,1,22.33,Summer,8,1.8,0.188,0,Small,686
18-01-2022,S003,Oreo Biscuit,Electronics,East,171,50,86,83.76,149.83,16,Cloudy,0,146.28,Summer,13,4.4,0.145,0,Medium,142
04-03-2022,S003,Peanut Chikki Bar,Clothing,West,72,28,200,133.13,402.67,23,Rainy,0,460.34,Winter,10,3.4,0.046,0,Small,712
25-04-2022,S001,Chocolate Donut,Toys,South,79,30,142,281.57,66.49,4,Cloudy,1,67.73,Winter,2,1.3,0.083,0,Large,768
15-03-2022,S004,Butter Scotch Cup,Clothing,East,362,302,30,293.33,173.27,4,Rainy,0,191.15,Summer,3,1.1,0.155,0,Large,341
27-02-2022,S005,Dairy Milk Chocolate,Toys,North,491,332,134,95.1,489.04,30,Rainy,0,410.52,Winter,12,1.6,0.059,0,Large,521
07-03-2022,S005,Mint Choco Stick,Electronics,East,118,43,195,87.55,351.89,46,Rainy,0,314.92,Autumn,11,2,0.013,0,Small,909
19-06-2022,S003,Mango Ice Cream,Clothing,South,357,354,1,242.75,291.2,22,Rainy,0,298.76,Summer,2,2.9,0.035,0,Small,991
27-06-2022,S004,Fruit Jelly Cup,Toys,North,241,197,191,86.55,410.91,0,Sunny,1,339.64,Winter,6,2.4,0.001,0,Large,364
05-02-2022,S001,KitKat Bar,Clothing,West,465,302,169,239.04,176.15,48,Snowy,0,204.66,Summer,7,2,0.054,0,Large,187
15-04-2022,S005,Dairy Milk Chocolate,Clothing,South,346,297,161,267.36,186.54,31,Cloudy,1,206.89,Summer,11,3.6,0.045,0,Medium,494
09-02-2022,S005,Cheese Crackers,Toys,West,422,315,80,228.74,39.23,35,Cloudy,0,42.42,Winter,11,3.9,0.114,0,Medium,908
13-03-2022,S002,Chocolate IceCream,Electronics,West,213,162,95,243.06,60.76,26,Rainy,1,72.58,Summer,10,4.8,0.168,0,Medium,673
31-03-2022,S001,Butter Scotch Cup,Electronics,North,336,324,87,148.53,144.49,37,Cloudy,1,119.05,Autumn,9,2.5,0.005,0,Medium,60
14-03-2022,S003,Dark Fantasy Cookie,Electronics,South,201,23,187,262.88,212.33,38,Sunny,1,236.51,Winter,9,2.3,0.148,0,Large,271
08-01-2022,S002,Fruit Jelly Cup,Clothing,North,324,194,161,69.27,378.79,33,Rainy,0,363.78,Spring,6,1.9,0.167,0,Medium,617
07-04-2022,S001,Oreo Biscuit,Electronics,East,342,144,48,145.42,182.02,32,Sunny,0,173.46,Spring,8,4.9,0.017,0,Medium,641
11-01-2022,S001,Choco Lava Cake,Clothing,East,324,178,74,217.57,493.03,46,Sunny,0,490.58,Winter,12,2.9,0.011,0,Small,292
15-02-2022,S002,Cheese Crackers,Toys,North,299,8,68,132.41,380.26,28,Cloudy,1,426.62,Summer,1,4.2,0.066,0,Small,722
16-03-2022,S005,Vanilla Cone,Toys,East,439,58,122,244.3,77.88,39,Rainy,0,71.47,Winter,1,4.4,0.149,0,Medium,241
05-02-2022,S002,Pineapple Ice Cream,Electronics,South,244,16,105,180.69,485.7,44,Rainy,0,461.28,Spring,10,1.3,0.027,0,Large,843
29-05-2022,S004,Choco Lava Cake,Groceries,West,165,98,189,165.84,162.62,46,Cloudy,1,187.4,Autumn,14,4.1,0.158,0,Medium,866
08-06-2022,S005,Lays Chips,Toys,East,55,21,164,116.88,62.23,13,Cloudy,0,51.36,Summer,12,4,0.158,0,Small,830
14-01-2022,S004,Fruit Jelly Cup,Groceries,East,273,112,71,198.42,498.85,12,Snowy,1,411.68,Winter,5,4.2,0.164,0,Small,505
26-06-2022,S002,KitKat Bar,Toys,North,365,341,185,183.51,92.87,24,Rainy,0,89.96,Winter,6,4.7,0.126,0,Large,281
12-05-2022,S001,KitKat Bar,Groceries,West,234,43,58,237.2,287.97,50,Snowy,1,278.37,Summer,4,3.5,0.055,0,Small,299
23-06-2022,S004,Choco Lava Cake,Groceries,North,121,70,2,208.65,172.25,4,Sunny,0,173.45,Summer,14,1.4,0.103,0,Large,278
23-05-2022,S005,Dark Fantasy Cookie,Toys,East,50,27,77,114.06,393.92,2,Cloudy,0,332.43,Winter,2,4.1,0.132,0,Medium,56
30-05-2022,S004,Fruit Jelly Cup,Toys,North,376,237,164,58.73,437.48,43,Sunny,0,453.19,Spring,8,1.1,0.141,0,Large,973
19-05-2022,S004,Fruit Jelly Cup,Electronics,South,358,232,76,124.39,31.43,25,Rainy,1,36.83,Winter,13,1.6,0.179,0,Large,129
04-03-2022,S003,Dairy Milk Chocolate,Groceries,South,333,107,173,187.42,449.62,33,Rainy,0,390.48,Summer,3,3.2,0.162,0,Small,108
18-01-2022,S003,Vanilla Cone,Clothing,East,288,269,34,131.27,361.33,0,Rainy,1,290.74,Winter,6,2.6,0.023,0,Small,922
05-05-2022,S003,KitKat Bar,Toys,South,493,384,181,234.26,296.49,46,Sunny,1,237.62,Autumn,7,3.7,0.064,0,Medium,883
05-01-2022,S004,Pineapple Ice Cream,Toys,East,135,107,85,72.95,51.56,42,Rainy,1,43.1,Summer,9,3.2,0.194,0,Small,663
03-04-2022,S001,Chocolate Donut,Groceries,East,228,189,56,259.66,321.87,1,Sunny,1,311.71,Spring,7,2,0.061,0,Small,942
27-06-2022,S003,Dairy Milk Chocolate,Electronics,North,251,55,37,58.84,192.57,17,Snowy,1,163.09,Autumn,8,1.4,0.007,0,Medium,659
05-06-2022,S002,Dairy Milk Chocolate,Toys,East,476,274,15,228.5,278.82,15,Sunny,1,315.85,Spring,11,3.8,0.121,0,Large,971
16-04-2022,S005,Dairy Milk Chocolate,Electronics,East,57,28,89,200.38,105.92,5,Rainy,0,125.64,Summer,8,2.7,0.079,0,Large,439
28-04-2022,S005,Mint Choco Stick,Toys,North,248,122,3,179.31,355.31,16,Cloudy,0,321.61,Winter,5,4.6,0.042,0,Small,455
18-06-2022,S001,Vanilla Cone,Groceries,East,155,24,143,285.76,371.89,5,Sunny,0,331.14,Summer,2,1.7,0.092,0,Medium,207
08-05-2022,S004,Chocolate Donut,Electronics,North,213,187,156,178.41,381.53,18,Sunny,1,383.55,Summer,6,1.2,0.161,0,Medium,971
17-04-2022,S002,Pineapple Ice Cream,Electronics,West,292,219,108,254.61,294.52,17,Sunny,0,292.78,Spring,2,1.3,0.083,0,Medium,191
15-04-2022,S003,Dark Fantasy Cookie,Clothing,West,54,4,34,160.49,268.15,46,Sunny,0,317.43,Spring,10,2.2,0.194,0,Medium,613
26-02-2022,S002,Chocolate Donut,Electronics,South,155,101,97,272.36,98.11,14,Sunny,1,90.14,Spring,4,4.3,0.189,0,Large,491
01-02-2022,S005,Peanut Chikki Bar,Electronics,West,101,48,41,157.3,415.49,33,Rainy,1,434.18,Summer,12,1.1,0.118,0,Small,405
01-05-2022,S003,Chocolate IceCream,Groceries,West,245,54,162,270.72,28.86,27,Cloudy,0,30.03,Winter,1,2.2,0.061,0,Large,352
06-04-2022,S001,KitKat Bar,Groceries,South,441,421,199,257.71,465,31,Rainy,1,409.07,Autumn,13,4.1,0.023,0,Medium,766
19-01-2022,S005,Dark Fantasy Cookie,Toys,East,198,125,98,272.56,70.31,33,Snowy,1,57.18,Spring,11,3.5,0.056,0,Small,455
22-03-2022,S005,Mango Ice Cream,Toys,East,148,90,42,93.76,245.42,43,Sunny,0,254.93,Winter,14,3.1,0.192,0,Large,425
12-06-2022,S005,Chocolate Donut,Clothing,East,113,33,17,59.54,282.68,13,Cloudy,0,298.93,Autumn,5,2.9,0.103,0,Large,99
15-03-2022,S002,Cheese Crackers,Toys,East,364,23,74,216.44,56.34,8,Rainy,1,65.05,Winter,10,4.2,0.033,0,Small,610
25-06-2022,S005,Fruit Jelly Cup,Clothing,North,427,225,130,268.97,263.12,50,Snowy,1,233.99,Autumn,8,4.2,0.012,0,Small,306
22-06-2022,S004,Strawberry Sundae,Electronics,East,199,157,89,265.32,281.41,39,Cloudy,1,323.41,Spring,4,4.6,0.056,0,Small,556
18-04-2022,S005,Caramel Popcorn,Toys,West,286,132,59,294.01,497.35,0,Sunny,1,535.86,Autumn,3,4,0.199,0,Small,620
14-06-2022,S004,Oreo Biscuit,Groceries,East,351,261,161,98.63,61.02,27,Cloudy,1,62.83,Summer,10,3.2,0.167,0,Large,176
23-02-2022,S004,Cheese Crackers,Groceries,East,385,169,65,259.04,242.24,27,Cloudy,1,208.26,Spring,7,4.6,0.026,0,Small,114
03-05-2022,S002,Caramel Popcorn,Groceries,West,272,71,42,226.01,379.13,15,Sunny,1,332.86,Winter,7,1.9,0.064,0,Small,560
11-02-2022,S003,Oreo Biscuit,Groceries,South,465,18,5,278.44,151.54,47,Sunny,0,178.78,Autumn,6,4,0.153,0,Large,371
02-06-2022,S001,Strawberry Sundae,Toys,North,99,53,139,78.17,409.96,48,Sunny,1,430.6,Summer,8,4.7,0.168,0,Medium,946
30-05-2022,S003,Mint Choco Stick,Groceries,East,443,321,155,232.2,36.23,38,Rainy,0,31.04,Winter,12,2.6,0.074,0,Large,171
12-05-2022,S004,Chocolate Donut,Electronics,South,311,251,64,157.27,367.64,31,Rainy,0,324.62,Autumn,5,2.9,0.114,0,Small,875
12-05-2022,S005,Butter Scotch Cup,Electronics,East,424,68,174,250.57,439.71,37,Cloudy,1,468.62,Spring,14,2.5,0.061,0,Small,182
23-06-2022,S002,Chocolate Donut,Toys,East,278,203,1,110.1,452.89,37,Sunny,0,487.84,Summer,8,4.5,0.155,0,Medium,921
15-05-2022,S004,Vanilla Cone,Electronics,West,182,162,131,298.92,12.07,40,Rainy,1,10.47,Spring,4,2.1,0.041,0,Large,164
15-02-2022,S003,Vanilla Cone,Groceries,South,389,345,58,125.58,117.86,26,Sunny,1,107.26,Spring,1,1.6,0.102,0,Small,168
20-02-2022,S001,Choco Lava Cake,Groceries,South,472,375,174,153.82,154.62,48,Sunny,1,178.01,Winter,12,2,0.106,0,Large,681
11-04-2022,S001,Dairy Milk Chocolate,Toys,West,81,36,114,145.96,350.25,38,Rainy,0,324.97,Autumn,3,3.2,0.023,0,Small,911
11-02-2022,S004,Butter Scotch Cup,Electronics,South,457,329,196,82.33,307.09,23,Rainy,1,270.7,Spring,5,2.6,0.126,0,Medium,982
17-04-2022,S004,Strawberry Sundae,Groceries,South,180,54,80,259.16,424.24,28,Sunny,0,389.05,Spring,3,4.1,0.106,0,Large,519
26-03-2022,S005,Cheese Crackers,Groceries,South,403,357,112,61.68,215.64,21,Sunny,1,236.14,Autumn,13,3,0.026,0,Small,446
06-02-2022,S002,Mint Choco Stick,Toys,North,82,78,115,145.13,82.41,14,Sunny,1,97.74,Summer,9,3.3,0.185,0,Large,201
30-05-2022,S003,Oreo Biscuit,Toys,South,183,105,97,196.12,105.24,21,Cloudy,1,110.16,Winter,2,3.5,0.009,0,Small,495
07-03-2022,S003,Chocolate Donut,Clothing,South,206,35,33,105.02,175.65,24,Cloudy,1,184.38,Summer,5,1.4,0.032,0,Small,807
21-06-2022,S003,Chocolate Donut,Groceries,North,283,174,189,188.08,210.09,25,Cloudy,1,226.54,Autumn,10,3,0.173,0,Medium,56
21-03-2022,S005,Mango Ice Cream,Clothing,West,202,178,146,274.93,268.58,20,Cloudy,0,216.27,Winter,4,4.1,0.061,0,Large,69
26-04-2022,S004,Butter Scotch Cup,Groceries,East,289,80,190,50.76,417.19,14,Rainy,0,400.98,Autumn,13,2.8,0.03,0,Large,472
26-01-2022,S002,Peanut Chikki Bar,Clothing,West,212,133,142,174.55,202.19,16,Rainy,1,204.85,Spring,9,3.6,0.078,0,Medium,259
24-01-2022,S002,Coffee Crunch Bar,Groceries,North,346,26,28,294.34,196.91,47,Cloudy,0,231.36,Spring,10,1.3,0.057,0,Large,232
29-06-2022,S002,Dark Fantasy Cookie,Electronics,South,230,58,198,209.75,494.82,49,Snowy,1,521.51,Winter,8,1.9,0.068,0,Large,973
09-05-2022,S001,Coffee Crunch Bar,Toys,North,479,62,73,169.71,341.88,18,Cloudy,1,380.24,Autumn,8,2.3,0.021,0,Small,629
18-04-2022,S005,Peanut Chikki Bar,Electronics,West,178,74,91,70.93,302.82,11,Snowy,0,342.94,Autumn,9,2.2,0.197,0,Small,829
21-06-2022,S002,KitKat Bar,Electronics,West,493,170,113,129.53,38.78,39,Sunny,1,42.35,Winter,2,4.3,0.08,0,Medium,847
15-01-2022,S003,Lays Chips,Toys,East,78,51,142,201.25,245.63,7,Snowy,0,256.55,Spring,2,4.4,0.127,0,Medium,689
17-01-2022,S005,Peanut Chikki Bar,Clothing,West,357,240,33,245.1,93.68,5,Sunny,0,76.49,Summer,14,2,0.012,0,Medium,581
22-04-2022,S004,Coffee Crunch Bar,Toys,North,409,44,122,178.04,33.17,24,Rainy,1,38.48,Spring,12,4.2,0.143,0,Medium,441
02-02-2022,S004,Dairy Milk Chocolate,Toys,South,340,158,88,221.85,227.94,19,Rainy,1,209.9,Spring,2,4.5,0.174,0,Large,335
03-06-2022,S004,Coffee Crunch Bar,Electronics,East,87,44,12,101.37,14.91,20,Sunny,0,12.92,Spring,11,4.4,0.017,0,Small,442
07-03-2022,S002,Dark Fantasy Cookie,Electronics,West,178,52,119,69.66,353.3,16,Cloudy,0,299.34,Autumn,3,1.7,0.056,0,Large,774
19-05-2022,S005,Mint Choco Stick,Groceries,North,306,73,33,163.86,235.83,48,Cloudy,0,235.77,Winter,2,1.8,0.076,0,Small,824
29-01-2022,S002,Mango Ice Cream,Electronics,South,280,179,108,299.18,190.88,42,Cloudy,0,194.24,Winter,7,2.2,0.142,0,Large,387
24-01-2022,S001,Vanilla Cone,Toys,West,283,7,62,83.49,107.1,30,Snowy,1,121.95,Summer,6,1.7,0.155,0,Small,676
27-01-2022,S001,Mint Choco Stick,Electronics,East,374,173,110,157.43,145.15,44,Cloudy,1,157.21,Summer,10,4.8,0.114,0,Medium,524
15-02-2022,S004,Caramel Popcorn,Groceries,West,475,97,137,202.42,286.09,18,Snowy,1,243.46,Spring,6,1.5,0.092,0,Medium,78
26-04-2022,S005,Cheese Crackers,Electronics,West,314,155,33,245.55,76.93,5,Cloudy,1,83.2,Autumn,12,3.4,0.065,0,Small,872
19-03-2022,S001,Butter Scotch Cup,Groceries,East,320,233,66,165.29,447.84,17,Rainy,0,518.84,Autumn,4,4.2,0.162,0,Medium,723
16-05-2022,S004,Mint Choco Stick,Groceries,South,317,314,177,201.36,425.37,48,Cloudy,1,476.42,Autumn,2,1.2,0.044,0,Small,746
08-06-2022,S001,Mango Ice Cream,Groceries,South,382,242,98,225.38,382.42,5,Cloudy,1,408.86,Spring,5,1.4,0.186,0,Medium,580
18-04-2022,S004,Chocolate IceCream,Groceries,North,143,140,106,212.85,367.21,40,Rainy,0,328.7,Winter,3,3.3,0.085,0,Medium,264
26-03-2022,S004,Coffee Crunch Bar,Toys,North,191,56,191,274.19,368.18,44,Cloudy,0,345.63,Summer,2,4.8,0.125,0,Large,755
13-01-2022,S004,Butter Scotch Cup,Clothing,West,318,81,76,272.46,166.03,37,Rainy,1,140.24,Winter,1,2.2,0.165,0,Small,774
17-03-2022,S003,Peanut Chikki Bar,Toys,East,401,83,66,141.65,482.72,13,Rainy,1,526.04,Summer,9,3.6,0.182,0,Large,334
23-04-2022,S002,Lays Chips,Electronics,South,82,18,164,272.49,204.31,21,Cloudy,1,181.67,Autumn,1,2.2,0.022,0,Large,764
02-01-2022,S002,Butter Scotch Cup,Toys,East,448,173,174,77.85,33.78,39,Snowy,0,37.96,Winter,12,1.6,0.142,0,Medium,976
18-01-2022,S005,Dairy Milk Chocolate,Toys,West,475,330,56,216.87,390.82,16,Rainy,0,417.41,Autumn,5,2.8,0.065,0,Medium,906
30-04-2022,S001,Peanut Chikki Bar,Electronics,East,127,29,36,101.54,476.39,46,Snowy,0,445.04,Summer,7,4.5,0.155,0,Medium,362
19-06-2022,S003,Lays Chips,Clothing,South,209,43,142,267.47,263,32,Snowy,1,269.94,Winter,9,4.7,0.02,0,Medium,994
14-02-2022,S001,Vanilla Cone,Clothing,South,441,201,134,139.27,166.36,44,Snowy,1,173.3,Autumn,14,3.8,0.187,0,Small,481
11-01-2022,S001,Oreo Biscuit,Toys,West,179,126,175,81.14,353.62,39,Sunny,1,332.66,Summer,7,2.6,0.143,0,Small,95
12-02-2022,S001,Butter Scotch Cup,Toys,West,397,389,166,201.57,456.65,0,Sunny,0,451.11,Winter,8,3.5,0.148,0,Small,170
10-01-2022,S003,Mint Choco Stick,Electronics,West,53,38,157,109.03,239.72,25,Snowy,1,208.8,Summer,12,1.2,0.16,0,Small,574
09-05-2022,S002,Fruit Jelly Cup,Groceries,East,458,359,141,289.37,189.63,47,Sunny,1,164.27,Summer,5,2.5,0.091,0,Medium,451
09-05-2022,S002,Chocolate Donut,Electronics,East,90,19,132,192.43,138.84,43,Snowy,0,120.67,Autumn,12,2.1,0.067,0,Small,197
21-01-2022,S002,Dairy Milk Chocolate,Toys,West,90,39,36,171.78,474.25,32,Snowy,0,414.18,Spring,7,3,0.148,0,Medium,653
22-05-2022,S005,Caramel Popcorn,Groceries,East,161,141,10,91.96,100.63,21,Cloudy,0,119.82,Summer,8,1.7,0.097,0,Medium,207
01-06-2022,S002,Chocolate Donut,Clothing,South,328,66,54,131.55,370.36,17,Cloudy,0,413.76,Spring,11,4.4,0.142,0,Large,91
28-05-2022,S002,Strawberry Sundae,Toys,North,487,321,179,147.87,274.83,40,Cloudy,0,230.56,Spring,14,1.8,0.175,0,Large,476
05-04-2022,S002,Blueberry Muffin,Electronics,South,285,14,96,93.74,407.52,39,Snowy,1,467.33,Summer,8,1.4,0.141,0,Small,340
20-06-2022,S002,Butter Scotch Cup,Toys,North,435,155,187,104.03,270.6,15,Cloudy,1,250.49,Summer,7,4,0.129,0,Medium,684
23-02-2022,S005,Mint Choco Stick,Clothing,West,145,83,181,173.9,375.43,26,Cloudy,0,328.4,Spring,5,3.3,0.013,0,Large,555
08-05-2022,S005,Chocolate IceCream,Groceries,North,409,353,4,145.79,239.88,48,Sunny,0,277.49,Spring,4,3,0.12,0,Small,468
15-04-2022,S001,Choco Lava Cake,Electronics,East,54,30,179,171.37,108.36,26,Rainy,1,124.01,Summer,2,2.7,0.124,0,Medium,628
26-02-2022,S003,Lays Chips,Electronics,South,204,72,51,103.57,272.57,13,Sunny,1,296.95,Spring,8,2.1,0.058,0,Medium,686
04-05-2022,S002,Caramel Popcorn,Groceries,North,151,41,192,156.3,319.79,18,Sunny,1,358.95,Summer,6,1.1,0.073,0,Medium,402
25-06-2022,S001,Mango Ice Cream,Toys,North,96,93,78,278.6,426.35,43,Cloudy,1,381.58,Spring,7,4.4,0.082,0,Small,454
15-02-2022,S002,Strawberry Sundae,Toys,South,76,17,92,91.53,13.46,36,Snowy,0,11.77,Spring,13,4.5,0.166,0,Small,983
28-01-2022,S004,Choco Lava Cake,Groceries,North,170,162,92,99.3,370.37,28,Rainy,0,400.54,Summer,13,1.4,0.02,0,Medium,924
03-02-2022,S004,Cheese Crackers,Electronics,West,52,34,15,198.04,496.3,43,Cloudy,1,572.56,Summer,1,4.8,0.189,0,Large,773
28-06-2022,S004,Strawberry Sundae,Electronics,West,130,46,156,121.93,244.89,45,Snowy,0,266.99,Winter,6,4.9,0.196,0,Medium,354
24-04-2022,S003,Pineapple Ice Cream,Groceries,South,206,3,55,238.72,152.24,27,Sunny,1,168.59,Summer,5,4,0.162,0,Small,490
16-02-2022,S002,Dark Fantasy Cookie,Toys,South,393,45,161,96.67,299.69,6,Cloudy,1,296.8,Spring,11,2,0.131,0,Medium,491
03-01-2022,S004,Caramel Popcorn,Groceries,South,258,255,179,86.21,345.61,17,Rainy,1,379.25,Winter,9,3.6,0.177,0,Medium,172
03-05-2022,S002,Oreo Biscuit,Clothing,West,410,40,133,88.59,46.18,37,Rainy,0,49.93,Summer,14,2,0.129,0,Medium,977
28-02-2022,S001,Fruit Jelly Cup,Electronics,North,174,110,141,225.35,396.03,32,Rainy,1,445.41,Winter,2,2,0.126,0,Medium,905
